ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
347      0.8511184900999069 0.8608555942773819 0.9683879017829895 0.938907864080234 0.03251318688745852 0.04184943437576294 0.9671900719404221 0.988187008178592 0.9094191789627075 0.9795381979651694 0.9094191789627075 0.9852221757173538 0.9943993091583252 0.09872722625732422 0.027405261993408203 0.0011466489798532225 0.03931336286471258 4.966109090086315e-05 0.9062260091304779 0.7340381145477295
348      0.8824165225028991 0.8875831209123135 0.9606303125619888 0.945531292372391 0.025876096316746255 0.07923540472984314 0.9258820950984955 0.978049375051679 0.877006322145462 0.9823210602666288 0.8877545893192291 0.9911171808838845 0.9579624831676483 0.779113844037056 0.018545091152191162 0.0026564028557683477 0.04919172374269689 0.0001177746304791301 0.9100839257240295 0.8604065775871277
349      0.8300910492738088 0.8432254413763682 0.9665815532207489 0.9451591046083541 0.04398895551760995 0.10663503408432007 0.9028967022895813 0.9691001347979702 0.8416993319988251 0.9756929431776031 0.8562495410442352 0.9781881918509802 0.9787485301494598 0.020115971565246582 0.5903188586235046 0.003503666627772037 0.03761771811107384 0.00024350605072314603 0.9138021469116211 0.8194950819015503
350      0.9026921192804972 0.9164262165625889 0.9659459292888641 0.9363492188822244 0.013118138578202987 0.012276262044906616 0.9239182670911154 0.9798228317531281 0.8651971518993378 0.9896523998618996 0.9254087507724762 0.9680477355917295 0.9571944177150726 0.9091212004423141 0.027947723865509033 0.004361904421401035 0.13464445319728321 9.692682357897038e-05 0.9759014745553335 0.9358691573143005
351      0.8693607896566391 0.8738788776099682 0.9779400527477264 0.9458470296859741 0.02557925688914764 0.049435779452323914 0.9700955301523209 0.9946394372491136 0.9557461440563202 0.9951618684340691 0.9557461440563202 0.9924337342381477 0.9859443306922913 0.00400930643081665 0.0054740309715271 0.003293836592691866 0.0621633237936835 0.00011777474279782386 0.9479880034923553 0.945501446723938
352      0.8193093985319138 0.8458508178591728 0.9604434370994568 0.934586501973016 0.07887845238049829 0.0879286676645279 0.9243015199899673 0.9834704658536175 0.8486030399799347 0.9758096635346014 0.8391342759132385 0.9747589776913325 0.9777307063341141 0.907342366874218 0.9086890146136284 0.0009705025732590019 0.009248130335787681 9.560255500521618e-05 0.7696283459663391 0.5879635810852051
353      0.8519590965339116 0.8583028078788802 0.9028544872999191 0.9273957607802004 0.02566682415850019 0.03337356448173523 0.9513484750475202 0.9786873583479458 0.9030049443244934 0.9832487362413396 0.8893616199493408 0.9725785525072188 0.9274116903543472 0.0025337934494018555 0.0022124052047729492 0.0019811437042292893 0.0607855684189612 9.560264617896095e-05 0.857379138469696 0.5879660248756409
354      0.8700660126549857 0.8742933699062893 0.9549164474010468 0.9461707549649965 0.0018750796715418794 0.00439336895942688 0.9082311604704175 0.9742939501659258 0.8533352613449097 0.9765753388937881 0.8715824484825134 0.9802204566342491 0.9744115322828293 0.005932450294494629 0.003945827484130859 0.0013020557095254895 0.1486493291950358 3.154851279978774e-05 0.9555285573005676 0.9146216511726379
355      0.8867702707648277 0.882479339838028 0.9765984863042831 0.9475748729274933 0.02812349796295166 0.03144897520542145 0.9393385648727417 0.976440218157947 0.8204773664474487 0.8718441006325632 0.6729705035686493 0.8919913712888956 0.9748856127262115 0.2611628770828247 0.5970113277435303 0.0011181209256637718 0.06242451116300271 4.962170258764184e-05 0.906520426273346 0.7243795394897461
356      0.8592663586139679 0.8657855659723281 0.9735104590654373 0.9374022845939923 0.03751557469367983 0.0931689441204071 0.9021571040153503 0.9802588255092672 0.8468166887760162 0.9633765013731024 0.808393806219101 0.9702708194653192 0.9815046638250351 0.06049919128417969 0.0018814802169799805 0.0016715590053932978 0.053985078532716765 9.560264617896095e-05 0.8438520073890686 0.5879660248756409
357      0.862125813961029 0.8711808890104293 0.9587789475917816 0.9377144606908162 0.02491659720738726 0.05732567608356476 0.8738867461681366 0.9734033840736629 0.8328750729560852 0.9746139803059037 0.7986430823802948 0.993989247083664 0.971800833940506 0.10701894760131836 0.019087374210357666 0.0040991546574427615 0.06457730508846539 0.00011777474279782386 0.9528115272521973 0.9352661371231079
358      0.8005862459540367 0.8255268198748429 0.9448658674955368 0.9395243009102756 0.0257889817158381 0.05897803604602814 0.8783482313156128 0.9350830532307839 0.7604847550392151 0.9772573051464057 0.8093218803405762 0.9211633548140525 0.9589483290910721 0.007842421531677246 0.00813901424407959 0.0034667823480127734 0.06453185543397277 0.00011709594256756061 0.7981214821338654 0.6852208375930786
359      0.8514341533184051 0.8585601210594177 0.9517795145511627 0.9462797503780436 0.03475125914528254 0.05144612491130829 0.921245527267456 0.9794613864251946 0.8577743470668793 0.973104236817516 0.8090022802352905 0.9983965575695037 0.9831612259149551 0.1242566704750061 0.0012323856353759766 0.0021502329233728927 0.056011295119723324 7.685596291446718e-05 0.8746745944023132 0.7130129337310791
360      0.7992119818925858 0.8453296437859535 0.9319115281105042 0.9379533389139743 0.047723785042762756 0.0920969545841217 0.9521715104579925 0.9762188437393036 0.8649396896362305 0.9664574224900093 0.8649396896362305 0.9778889179229736 0.9225648492574692 0.06748807430267334 0.06020873785018921 0.0015786578240366072 0.039860347463162575 7.576630683985357e-05 0.8394032001495362 0.45223182439804077
361      0.9053632815678915 0.8991520690421264 0.9864019602537155 0.949303213247033 0.025780699082783243 0.03877010941505432 0.9254305064678192 0.9858747293384784 0.8456775546073914 0.9660316267544751 0.8456775546073914 0.944519763191541 0.9891034364700317 0.17685717344284058 0.024248480796813965 0.0018144559872449088 0.04942479787336646 5.7742411294540984e-05 0.9629142085711161 0.9289330244064331
362      0.8749289333820343 0.8877213954925537 0.978522464632988 0.9490588830033345 0.025782547213814455 0.052566543221473694 0.9111900389194488 0.9794501823535775 0.87627974152565 0.9764033104239722 0.8606998324394226 0.9821482181549073 0.9719123095273972 0.046559691429138184 0.01875978708267212 0.0013631580461512898 0.07012058396813614 3.8610129727184024e-05 0.9497212409973145 0.8486425876617432
363      0.8669409453868866 0.876936399936676 0.976965606212616 0.9289664537930975 0.03494365945939093 0.06397365033626556 0.9675591468811036 0.991599729333835 0.9295222163200378 0.9875495605767615 0.9295222163200378 0.9815794050693512 0.9951625168323517 0.001919865608215332 0.0008206963539123535 0.001706643716361396 0.046291868772327015 0.00010472795068310056 0.9195574998855591 0.837125837802887
364      0.8288338383038839 0.8249827946225803 0.9777522087097168 0.9341457170935777 0.04522081326555327 0.07200410962104797 0.9567622641722361 0.9855135753850917 0.9213417768478394 0.9885626452353975 0.9213417768478394 0.9934242963790894 0.9854661971330643 0.011739850044250488 0.0333593487739563 0.0006215131147619844 0.011756305149072855 4.90089467184478e-05 0.8291861414909363 0.6818678379058838
365      0.8722721636295319 0.9005793631076813 0.977239340543747 0.9456739786424135 0.02895499901338061 0.03498739004135132 0.9900587995847067 0.9977606277873754 0.9701763391494751 0.9974237778124326 0.9701763391494751 0.9962350924809774 0.9891729205846786 0.9280117973685265 0.11032092571258545 0.0014787382750450788 0.03300612130586025 9.481154030732065e-05 0.8790062069892883 0.7036806344985962
366      0.8901084661483765 0.9039249370495479 0.9690949022769928 0.9454502010786975 0.04898156404495235 0.08513444662094116 0.9863467911879221 0.9986924963370241 0.9745335280895233 0.9987334317621688 0.9745335280895233 0.9996282060941061 0.9857665598392487 0.7145902514457703 0.8774912729859352 0.0013039035371160159 0.02075726742652864 9.692673114239224e-05 0.9533883730570475 0.9358692765235901
367      0.8767323732376099 0.8902404278516769 0.9805842936038971 0.9534847435743913 0.036682909902404304 0.04728864133358002 0.9211125493049621 0.9720628253235759 0.8565680682659149 0.9299259963532183 0.7376634925603867 0.9780627876520157 0.9725329875946045 0.0057885050773620605 0.0035721659660339355 0.002335116451896203 0.07536561385653666 7.796069541256059e-05 0.8591946959495544 0.5374160408973694
368      0.8478625019391378 0.8662599499026935 0.9420233368873596 0.942481896569652 0.036459397811156036 0.0670703798532486 0.9479811787605286 0.9889345203421547 0.91605344414711 0.9883967959475743 0.91605344414711 0.9983441730340322 0.9890118837356567 0.11165893077850342 0.03284871578216553 0.0008613153105547585 0.028988581672883026 4.927871369419001e-05 0.7785362601280212 0.5718406438827515
369      0.8646968134811946 0.8727835952526047 0.9216252714395523 0.9336441529305626 0.0244765473263604 0.06682316958904266 0.9163004117352622 0.9821323065601337 0.8791935741901398 0.9698850645674586 0.8354447185993195 0.9861763630594526 0.9648661017417908 0.002371847629547119 0.03778499364852905 0.0011383393852885599 0.06472490972933671 1.8658605981216195e-05 0.8673068029539925 0.6554510593414307
370      0.8464723626772562 0.8588514973719914 0.9518498778343201 0.932711527815887 0.06185955038437474 0.07648113369941711 0.9616697827974955 0.9838158986540311 0.8975231051445007 0.991208005475011 0.8975231051445007 0.972884436448415 0.9738460034132004 0.020673274993896484 0.035440921783447266 0.00040100578319359165 0.008814614265008184 2.727194232993501e-05 0.8318300048510233 0.6756366491317749
371      0.8722473502159118 0.8700592249631882 0.9682606309652328 0.9462060978686487 0.026073370988552336 0.038554221391677856 0.9622608423233032 0.990337637637758 0.9331251382827759 0.9937946093246524 0.9331251382827759 0.9855251967906952 0.980209156870842 0.01081174612045288 0.039825260639190674 0.00269257776541836 0.10894680098077501 6.93490024793691e-05 0.9296480417251587 0.7935909628868103
372      0.9060108065605164 0.9237935841083527 0.9795276820659637 0.9412013949180136 0.031739345506617944 0.047436416149139404 0.9631732851266861 0.9927834450287136 0.9381230175495148 0.9940083220594804 0.9381230175495148 0.9946596398949623 0.9843816310167313 0.12152719497680664 0.0021061301231384277 0.0024732433245068957 0.07126716950739577 9.888256299359548e-05 0.9220659583806992 0.8382403254508972
373      0.8682157248258591 0.8802595436573029 0.9531406611204147 0.9339660537593505 0.033170499404271414 0.028486311435699463 0.9531484171748161 0.9873234398743591 0.9151296615600586 0.9959802945340321 0.9466555714607239 0.9666460504134496 0.9748290181159973 0.5821879506111145 0.0731087327003479 0.0018943105999227224 0.03718186071607368 9.567415315780369e-05 0.9147294163703918 0.7347224354743958
374      0.801084715127945 0.8348577161629995 0.9805241227149963 0.9491114056372381 0.015523342622650982 0.0410284548997879 0.8386158674955368 0.900628218976645 0.6900710612535477 0.984621198852448 0.8615294992923737 0.9322501103083293 0.989478126168251 0.01656442880630493 0.0010663866996765137 0.001397317878394012 0.04254860085467252 7.497664214742162e-05 0.8896399736404419 0.7236315011978149
375      0.8181175366044044 0.8241225468615692 0.937875285744667 0.9402112116416296 0.025482614040374774 0.08514437079429626 0.9098534658551216 0.9654233716408491 0.8453170955181122 0.9916163538248952 0.8823907375335693 0.9335952674349149 0.9771827608346939 0.002580881118774414 0.006084620952606201 0.0008276111655249292 0.03883221413922178 3.875425963266236e-05 0.8550461977720261 0.5720798969268799
376      0.87565838098526 0.8743981212377548 0.9816001355648041 0.9320872598224216 0.016639207090650254 0.023178473114967346 0.9384185433387756 0.9820351746720952 0.8730890154838562 0.9657828621128131 0.8598219454288483 0.9521146714687347 0.9908474683761597 0.02101057767868042 0.00972282886505127 0.001373383625374806 0.10107530669869495 8.037792220074384e-05 0.8665145993232727 0.7023673057556152
377      0.8660189211368561 0.8719798713922501 0.9570314288139343 0.9459097339790694 0.04308354493343469 0.06235034763813019 0.974498987197876 0.9943817463306672 0.9541859924793243 0.9769198937607984 0.8617570102214813 0.9995796799659729 0.9754754900932312 0.003948628902435303 0.10367554426193237 0.0015516181155772937 0.03286862539889855 6.93489363430381e-05 0.9123281836509705 0.7935913801193237
378      0.852961641550064 0.8717647204796473 0.9755645096302032 0.9392523078941831 0.030510702133178746 0.04899515211582184 0.9480558872222901 0.9770865922793162 0.8619723618030548 0.9940469329153387 0.9559282660484314 0.9945834085345269 0.9907674640417099 0.013557672500610352 0.007739126682281494 0.001706024307335703 0.08494010920647761 8.037807550961006e-05 0.8969254970550538 0.70236736536026
379      0.8644164899984995 0.8738987743854523 0.9788001924753189 0.9239168159845399 0.05688987672328949 0.05753433704376221 0.9901464382807413 0.9978452008654939 0.9843621551990509 0.9978324526953957 0.9843621551990509 0.9995067218939464 0.9932961761951447 0.007919728755950928 0.0026844143867492676 0.0004917220395078351 0.005905699555536813 9.560255500521618e-05 0.7582468589146932 0.5879620313644409
380      0.8341456453005472 0.8441259960333506 0.944152370095253 0.9349986630589214 0.044228647436414414 0.11834542453289032 0.8734253247578939 0.9521043837265903 0.7900381982326508 0.9647870833632552 0.7917889356613159 0.9894866247971853 0.9601611644029617 0.8484706580638885 0.4329487681388855 0.0008067286557010968 0.029021657833491678 4.153571772217472e-05 0.9546617070833842 0.9389448165893555
381      0.8473766922950745 0.8714621702829997 0.9290097802877426 0.9164682563982511 0.034953212036806014 0.07339034974575043 0.94698686003685 0.980052847410251 0.8953997790813446 0.9812488976045479 0.8953997790813446 0.9979539215564728 0.9394041150808334 0.37210744619369507 0.12613624334335327 4.225094160597237e-05 0.024223130370678587 1.7875698738073274e-06 0.9363730907440185 0.9102585911750793
382      0.8660925984382629 0.8734821856021882 0.969069629907608 0.9405164727941155 0.03150497045781875 0.066653311252594 0.9548801183700562 0.9851762220838189 0.903518944978714 0.9864029108316492 0.903518944978714 0.9868132134278615 0.9801085591316223 0.009051740169525146 0.001613616943359375 0.0007829901886862059 0.05510962893499445 3.1982253116724276e-05 0.8183272004127502 0.44288963079452515
383      0.8630633130669594 0.8637256932755311 0.9237395226955414 0.9408313215306375 0.030226806479115687 0.057454630732536316 0.9430666416883469 0.9850720417378582 0.8877241015434265 0.9797406146811172 0.8366946876049042 0.9934707308808962 0.9592066258192062 0.5053142309188843 0.017498910427093506 0.002568615519265968 0.044682840121488245 9.692691601563666e-05 0.9419013261795044 0.905286967754364
384      0.8316558947165807 0.8678215766946475 0.9802209436893463 0.9377594643831253 0.02483055672862311 0.059729695320129395 0.86115234096845 0.9396883661081947 0.7643205523490906 0.9733224548884776 0.8569121360778809 0.9865307708581289 0.9715287685394287 0.008303046226501465 0.0006203651428222656 0.0010153614012995478 0.05617502862430231 3.875429659162205e-05 0.8667868574460348 0.5720803737640381
385      0.878229002157847 0.880721049507459 0.9620986133813858 0.941741462535919 0.03189123593843901 0.04730147123336792 0.9337268024682999 0.9682390207261129 0.8312650322914124 0.9939853538775978 0.9261351823806763 0.9783339376250902 0.9722747057676315 0.04514741897583008 0.004733085632324219 0.0028728449511918257 0.08082504820219429 7.685603621006001e-05 0.9059792856375376 0.7130123972892761
386      0.8934630528092384 0.8896361440420151 0.9564271420240402 0.922888300716877 0.035367103723379256 0.020486533641815186 0.9719856381416321 0.9958297712028674 0.9496060907840729 0.9958299043848422 0.9496060907840729 0.9868915950258573 0.9912112802267075 0.580345869064331 0.7522356957197189 0.0015981033313035252 0.048704069809065005 5.7742411294540984e-05 0.9644753783941269 0.9567253589630127
387      0.8172375112771988 0.8503974676132202 0.9550701081752777 0.932611089312669 0.030172787214580388 0.09620286524295807 0.9412190914154053 0.9672358668273606 0.8557389676570892 0.9689167910379171 0.8557389676570892 0.969788946211338 0.9880025386810303 0.9289623200893402 0.04103970527648926 0.0008229790947213421 0.05397533603031322 4.966109090086315e-05 0.8851605355739594 0.7340372800827026
388      0.8691949745019277 0.8703263352314632 0.9688824117183685 0.9387296255145754 0.07114303268884359 0.0506100058555603 0.9541487495104471 0.9927328927537573 0.9296448230743408 0.9919594444753201 0.9296448230743408 0.9983899891376495 0.9818484783172607 0.9734497852623463 0.25176572799682617 0.0006585768340049785 0.02748217195047499 3.2689211379515974e-05 0.9672651688257853 0.9536949396133423
389      0.8801407963037491 0.8976447246968746 0.9760293960571289 0.9352969120188457 0.042474477489789275 0.05704648792743683 0.8948541730642319 0.969242924807002 0.8372848927974701 0.9813099299341621 0.8737671673297882 0.9874078333377838 0.9516422748565674 0.012237191200256348 0.015868008136749268 0.0005327658780743242 0.018256372858840273 3.255680006955558e-05 0.8809956014156342 0.7252843379974365
390      0.8911274001002312 0.8873865716159344 0.9619191884994507 0.9446700169489934 0.04127508878707886 0.049700766801834106 0.9507885277271271 0.9956767210709785 0.9024418890476227 0.9972206355054993 0.9422191083431244 0.9950740958253542 0.9792172759771347 0.5431212484836578 0.05436694622039795 0.001101211355787407 0.018815268292551278 9.227580648863456e-05 0.8635679632425308 0.710564911365509
391      0.8906523287296295 0.9149806499481201 0.9744141697883606 0.9404942134152288 0.013534126841292071 0.013461083173751831 0.9849361717700958 0.9954413106001159 0.9539691805839539 0.9944729939500974 0.9272851943969727 0.9983618259429932 0.9924927651882172 0.0018596649169921875 0.024479269981384277 0.0031139300624559753 0.11177733023237485 8.037807550961006e-05 0.9047057509422303 0.7023673057556152
392      0.8871278315782547 0.8941003158688545 0.9456290304660797 0.937579279398396 0.0025509496529897424 0.014686718583106995 0.90342603251338 0.9810372392754152 0.8636334836483002 0.9722544976774365 0.8636334836483002 0.9557047188282013 0.9585395604372025 0.060747504234313965 0.002674698829650879 0.0016127741809033654 0.08731806991047414 4.966109090086315e-05 0.9263963401317596 0.734038770198822
393      0.8518310248851776 0.8638956427574158 0.9741313457489014 0.923485406747101 0.026385098695755005 0.05679266154766083 0.9074936747550965 0.9802782337492557 0.8510229289531708 0.9711778796824966 0.8517474830150604 0.9703733026981354 0.9707625508308411 0.8724590539932251 0.5851497054100037 0.0029747815777272655 0.11500290065426189 7.546300520333672e-05 0.8944725155830383 0.7545193433761597
394      0.8636346459388733 0.8766504973173141 0.9682280719280243 0.9454379623874705 0.02453746398290002 0.04867832362651825 0.9550251662731171 0.989419793465693 0.9200056195259094 0.9864679925794029 0.9200056195259094 0.9940576776862144 0.9811946600675583 0.6907211244106293 0.07656562328338623 0.0009428523503074126 0.06373659161316754 3.4562201998704004e-05 0.8433296233415604 0.5334895849227905
395      0.8620397090911865 0.8872903667390346 0.9499684572219849 0.9493888662411616 0.035558583480971184 0.06980465352535248 0.9284556388854981 0.9536702703371249 0.8135282099246979 0.9643116585164151 0.8273922204971313 0.9909817934036255 0.9840743094682693 0.06189793348312378 0.002306044101715088 0.0015474403102727105 0.06540329583722022 4.130916560695705e-05 0.9421408653259278 0.9099777340888977
396      0.8920610308647156 0.8877680083115895 0.9618901312351227 0.9297452534752331 0.009126162245160052 0.010210230946540833 0.9256443977355957 0.9802957730217461 0.8043434023857117 0.974288314106027 0.8617729842662811 0.993977689743042 0.9687004089355469 0.022008240222930908 0.0016254186630249023 0.0014976163860239281 0.06722036453668113 0.0001260051264923725 0.8513888835906982 0.7630380988121033
397      0.8536029905080795 0.8627232487003009 0.9757869094610214 0.9182672587413232 0.04167442881699768 0.05751098692417145 0.8764344602823257 0.9802372418208574 0.8447064459323883 0.9850565344305267 0.8604678511619568 0.9906084984540939 0.966018944978714 0.018509626388549805 0.0015007257461547852 0.0011715181020958642 0.06218681934557128 4.048283072282852e-05 0.8414018154144287 0.7075116038322449
398      0.861478365957737 0.8393704829116662 0.9454511851072311 0.9385019512030116 0.037888376151814174 0.06418278813362122 0.9391476586461067 0.9832311709593675 0.8809271454811096 0.9789484181814228 0.8809271454811096 0.9657523021101951 0.9715135842561722 0.09301215410232544 0.003238379955291748 0.001364360836234391 0.05149207179879563 4.048283072282852e-05 0.8861476331949234 0.7075116038322449
399      0.8694643974304199 0.8767156004905701 0.9797840714454651 0.9472833264030909 0.022889225184917428 0.06019890308380127 0.9880987629294395 0.9981032960391314 0.9808205366134644 0.9977359111623398 0.9808205366134644 0.9891631007194519 0.9972992390394211 0.5836393237113953 0.013790428638458252 0.001694392361511643 0.06028103383510179 9.227580648863456e-05 0.8713345229625702 0.7898662686347961
400      0.867608646551768 0.8832856118679047 0.9608447998762131 0.9313927648997888 0.036470017499393936 0.07324275374412537 1.00000003973643 1.0             1.0             1.0             1.0             1.0             1.0             0.34677374362945557 0.4059157371520996 0.0004289326654113876 0.01849684722644559 3.875422267373793e-05 0.8208894729614258 0.5720808506011963
401      0.868672713637352 0.8990812748670578 0.9435237944126129 0.942303298972547 0.0461508078234536 0.07303421199321747 0.9242900609970093 0.9738435515198631 0.8409116864204407 0.9622295766528879 0.8368820548057556 0.9799368754029274 0.9918985068798065 0.7486793100833893 0.012620687484741211 0.0022310048987706694 0.06867906402356572 0.00012801908257563995 0.8704675585031509 0.689094603061676
402      0.8652310917774836 0.8815495843688647 0.9366234242916107 0.9320224258354155 0.014851358921631475 0.03529748320579529 0.9713033040364584 0.9920499510982879 0.9487098455429077 0.9930606509798494 0.9487098455429077 0.9923778027296066 0.9650339484214783 0.010392725467681885 0.0035193562507629395 0.0021115575268721622 0.09694254837798837 0.00011307496363411147 0.9336885809898376 0.8838177919387817
403      0.8300095051527023 0.8454290057222049 0.9558402001857758 0.9319498181933223 0.05099195329581985 0.066118985414505 0.8962539285421371 0.9805627224682354 0.8652051687240601 0.9374715225489929 0.7146230190992355 0.9890375385681788 0.9615121781826019 0.1805659532546997 0.2668442726135254 0.0007610324472801099 0.045615814625558214 2.524350358634424e-05 0.8275351524353027 0.39849358797073364
404      0.8662963708241781 0.8857677752772968 0.9572759866714478 0.9345369299937939 0.033736880008991 0.025339752435684204 0.9393314321835836 0.9880220246452609 0.8976192772388458 0.9850044013714694 0.8976192772388458 0.9696741561094919 0.9776628017425537 0.011944949626922607 0.018478035926818848 0.002231855980971863 0.09326642083459623 7.796069541256059e-05 0.770641545454661 0.5374160408973694
405      0.8836474597454071 0.8823199719190598 0.9397429823875427 0.9615033584953154 0.0103750026651791 0.04908210039138794 0.9131124377250671 0.9834786364710908 0.8578720092773438 0.9679875630827386 0.8234720826148987 0.972282475233078 0.9303945451974869 0.0007303357124328613 0.03539478778839111 0.0027031714730254477 0.12583695582469084 6.153527542888071e-05 0.9488185167312622 0.8164672255516052
406      0.9158844004074732 0.9248732527097066 0.9788222014904022 0.9536133988262856 0.026520296931266785 0.013343513011932373 0.9491308629512787 0.992397250024311 0.9184355735778809 0.9908919934435758 0.914539635181427 0.9851642648379009 0.980987161397934 0.0017873048782348633 0.0010968446731567383 0.0017566604175547054 0.07366636989394326 5.22878499389494e-05 0.8473345438639323 0.4369165301322937
407      0.8923696024077279 0.9159022739955357 0.984137549996376 0.9480319243015313 0.009120047092437744 0.027699321508407593 0.9126780842031751 0.9836755674364142 0.8702303469181061 0.9846756277287518 0.9000591039657593 0.987632270370211 0.9810514450073242 0.00919264554977417 0.0011656880378723145 0.0007189379632326174 0.08051370352249385 1.532594752707691e-05 0.8856824125562396 0.3460437059402466
408      0.8849182575941086 0.8777657300233841 0.9616794288158417 0.9461789235789725 0.04618043065071109 0.10791806876659393 0.91712386906147 0.9759959000800507 0.8042937517166138 0.9839544325005303 0.8361870348453522 0.9860161393880844 0.9723992347717285 0.0076819658279418945 0.015598595142364502 0.0025245839582816914 0.041819712697381016 0.00011709594256756061 0.9129732102155685 0.7962221503257751
409      0.8598102033138275 0.8650995828211308 0.969805508852005 0.9426643947760264 0.034667815323229156 0.03034234046936035 0.929664338628451 0.9804765956092147 0.8743810057640076 0.9638862663431116 0.8093437552452087 0.987159002572298 0.9814552813768387 0.03920465707778931 0.0045890212059021 0.000533193067690798 0.06368528023232485 1.2489339607198463e-05 0.8763747662305832 0.4684077203273773
410      0.8823478259146214 0.879347403223316 0.9733303338289261 0.9432067556280486 0.03478334385615134 0.032293081283569336 0.9254342205822468 0.9773843719216284 0.8502129912376404 0.9910201839798845 0.9036492705345154 0.9921199880540371 0.9782169163227081 0.0024834871292114258 0.004496872425079346 0.005650882890099035 0.1545854764465967 0.00012600524666028266 0.9253275170922279 0.8995554447174072
411      0.8532160222530365 0.8513365626335144 0.9127634018659592 0.9320267842096441 0.0425855868629047 0.06493926048278809 0.9110281109809876 0.9803374751219351 0.8437470495700836 0.9738935650274732 0.8437470495700836 0.9955769578615824 0.9565300047397614 0.02905493974685669 0.005725443363189697 0.0018694825317321685 0.031099889466144344 0.00024691931454514895 0.941234290599823 0.8950082659721375
412      0.881068229675293 0.9021952003240585 0.9654925018548965 0.9469091384343697 0.04113850449070788 0.06509119272232056 0.9864874382813772 0.9972616767221076 0.9743939638137817 0.9972087429487075 0.9743939638137817 0.9960579574108124 0.9806434363126755 0.011292695999145508 0.08695262670516968 0.0018638164811147833 0.02109067268905746 0.00010069946266023607 0.9673171838124593 0.9609698057174683
413      0.8635706007480621 0.8754162490367889 0.9616993367671967 0.9371372815966607 0.019010301431020116 0.032545074820518494 0.91681157797575 0.98318296167401 0.8672266900539398 0.9872511114742268 0.8695291578769684 0.9865467101335526 0.973126158118248 0.02036839723587036 0.007100939750671387 0.0007914406872867974 0.05784407815091777 2.8452387534903956e-05 0.8439303338527679 0.6404657959938049
414      0.8466851264238358 0.8548770770430565 0.9317252486944199 0.9357346650038925 0.02860795819398132 0.05507463216781616 0.8974011540412903 0.9819340297220833 0.8343437314033508 0.9620370055121121 0.8298641443252563 0.9786710441112518 0.9637475609779358 0.4427493214607239 0.10011780261993408 0.001128512545922726 0.04555703696982327 3.600923122392141e-05 0.8871904164552689 0.6800463199615479
415      0.9069853782653808 0.8903357118368149 0.968832790851593 0.9549679732636401 0.01708225379971895 0.02953609824180603 0.956788033246994 0.9886725005877253 0.9215718805789948 0.9815181898775549 0.872786283493042 0.9842484273016453 0.9790152758359909 0.0008116364479064941 0.0009549260139465332 0.0008752851978636411 0.08786366498510628 1.9831036865050567e-05 0.833390349149704 0.38707485795021057
416      0.8432614902655283 0.8499676932891209 0.8891109079122543 0.9375078524534519 0.011573507140080097 0.03340308368206024 0.8757827381292979 0.9733281732520185 0.8392587602138519 0.9533858727013476 0.8044520318508148 0.9937722541037061 0.9598173797130585 0.00421220064163208 0.0018543004989624023 0.0008606586992294127 0.13017701737754872 2.447438047942821e-05 0.9061740835507711 0.7951964735984802
417      0.8932747798306602 0.9033054062298367 0.955589160323143 0.9467199049566103 0.03752336012465618 0.03778260946273804 0.932153365441731 0.9777127635947949 0.8684279918670654 0.9869020751631048 0.934765636920929 0.9936354024069649 0.9566605091094971 0.003770768642425537 0.004524171352386475 0.004639131109761966 0.09843196755479704 0.00021420645790300202 0.9280783959797451 0.7080934643745422
418      0.8904776473840078 0.8930025696754456 0.9800577461719513 0.9461499364937053 0.0325930813948313 0.04634656012058258 0.9837555984656016 0.996347074717078 0.9698261916637421 0.9945553550321353 0.9698261916637421 0.9748048881689707 0.9907761663198471 0.03794807195663452 0.08122438192367554 0.0013852950927993083 0.05569184390687777 7.014873608768552e-05 0.9203035036722819 0.8184469938278198
419      0.8870716273784638 0.8923891313374043 0.9850820004940033 0.9450661974188722 0.01940177679061894 0.054239049553871155 0.9143353760242462 0.9854761857352727 0.8487246632575989 0.9522539796591536 0.797502726316452 0.938549401362737 0.9823653548955917 0.002953469753265381 0.002029716968536377 0.0005679273796243606 0.025899192916428334 2.8452387534903956e-05 0.8697800278663635 0.6404657959938049
420      0.9015803337097168 0.9036824504534404 0.9696269184350967 0.9449839296822364 0.03878576840673176 0.03438892960548401 0.9845341891050339 0.9983113435767415 0.9655273258686066 0.9966737955173501 0.9655273258686066 0.985358402132988 0.9830609709024429 0.02136814594268799 0.05111128091812134 0.0029090434550508816 0.0502554944842631 0.0001666447934548448 0.8908847570419312 0.6755576729774475
421      0.844035142660141 0.866117712855339 0.9624217599630356 0.9367041148028328 0.01629218884876793 0.03927001357078552 0.9453656494617462 0.9778567279259178 0.8954519629478455 0.9865026651193034 0.8954519629478455 0.9573122024536133 0.988390788435936 0.002579808235168457 0.0005235075950622559 0.0018538066769359849 0.05528236368580808 9.227589448974321e-05 0.8718364119529725 0.7898669242858887
