ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
287      0.7824690043926239 0.8108691051602364 0.9250128418207169 0.8925834753765509 0.03724926710128784 0.04453040659427643 0.9545248866081237 0.9824109908130856 0.9145677387714386 0.9832494963629612 0.9145677387714386 0.9946669687827429 0.9694146811962128 0.30315113067626953 0.040312886238098145 0.0018861698233581152 0.07233451509709704 9.167933537883996e-05 0.9279500246047974 0.8938546776771545
288      0.7798928256767491 0.8296483524609357 0.9479835629463196 0.9004289363347516 0.08275549326624188 0.09678846597671509 0.9845965504646301 0.9976817580291382 0.9746854305267334 0.9971486719270501 0.9746854305267334 0.9891263445218405 0.984229177236557 0.7464796900749207 0.958019845187664 0.0012026344840681612 0.008653787058995686 0.0001260051264923725 0.9524303476015726 0.9091859459877014
289      0.7854085887471834 0.8293813181420167 0.9706007838249207 0.90667183226084 0.051667630672454834 0.06483431160449982 0.9726914763450623 0.9931231405161824 0.9451249837875366 0.9962019189886142 0.9451249837875366 0.9825208882490793 0.9844563156366348 0.5180878341197968 0.637695699930191 0.0013292123070268622 0.035040486624120994 7.685588961894422e-05 0.8754035830497742 0.7130123972892761
290      0.806906295567751 0.8201319593936205 0.9659594595432281 0.9050164894445947 0.0641606336548215 0.08680027723312378 0.9070242464542388 0.9781535989250605 0.8080323040485382 0.9799869659604603 0.9087133705615997 0.9358186306431889 0.9781316071748734 0.008889436721801758 0.0026510953903198242 0.0004788635544447722 0.030484405304541076 1.95654858649224e-05 0.8458863437175751 0.36587414145469666
291      0.798891561726729 0.8320319689810276 0.9702267646789551 0.9154521689554791 0.052753738485849855 0.04720239341259003 0.896889458100001 0.9413319829605191 0.7637450993061066 0.9293251067256918 0.771525651216507 0.9697079991300901 0.9683605581521988 0.010935187339782715 0.03248715400695801 0.004034373278161963 0.0927344911373862 0.00014453738689005198 0.9531064927577972 0.92854905128479
292      0.7798571959137917 0.8150961883366108 0.9550086408853531 0.8984801400718945 0.05096357564131415 0.06174542009830475 0.8837306275963783 0.9430706949646526 0.8469337522983551 0.9407663691586681 0.8180222511291504 0.9926994666457176 0.9720013588666916 0.2407281994819641 0.18028926849365234 0.0004519520486581109 0.05861058810576561 1.4009197093464383e-05 0.7951265946030617 0.4115610420703888
293      0.8015667920311292 0.8011245640615623 0.9427613317966461 0.8955962563217696 0.04396043345332146 0.022379830479621887 0.9142119487126669 0.949389240128721 0.8597680032253265 0.9432411718236091 0.8468964695930481 0.9968703145782153 0.9479338824748993 0.005896270275115967 0.0053618550300598145 0.0006893262880343075 0.0781982750053185 2.47676239464366e-05 0.9351615409056345 0.869147002696991
294      0.8033168330788613 0.8205160990357399 0.9540324360132217 0.9000150792832885 0.05403595485470514 0.03870169818401337 0.9447044134140015 0.9877599246671345 0.9139440059661865 0.9854247005897498 0.9232140779495239 0.9656879905611276 0.9906168878078461 0.005508780479431152 0.0024282336235046387 0.0011025244277601712 0.033593134244241915 0.0001260051264923725 0.8775707125663758 0.7923471927642822
295      0.8239118116242545 0.8332145118287632 0.9589445143938065 0.9247768561877505 0.03278219912733349 0.014712497591972351 0.9338332372052329 0.9786686206621482 0.8701043725013733 0.9756856950866961 0.8518075942993164 0.9831601274865015 0.9669041186571121 0.020446836948394775 0.009660661220550537 0.0010388722687524126 0.11545526644675465 2.0346923569800984e-05 0.8699520826339722 0.28895002603530884
296      0.8041002508252859 0.8457778273150325 0.9727658629417419 0.9063988759849979 0.05724283721711898 0.021653860807418823 0.9121031016111374 0.9271102550541173 0.8312835693359375 0.917409818264403 0.8312835693359375 0.9784122006967664 0.9786655604839325 0.9377622827887535 0.0728040337562561 0.002598579267985909 0.0778697155302447 0.00010472805055950495 0.9446460604667664 0.9373914003372192
297      0.7762719591458639 0.7710818399985632 0.9389373362064362 0.908094655091946 0.06711192429065704 0.06822367012500763 0.9798873166243235 0.9955304363980488 0.9641579687595367 0.9951489619898153 0.9641579687595367 0.9989015956719717 0.9811875224113464 0.03156924247741699 0.435651957988739 0.0006124734646914831 0.01673292650090786 4.20001258174945e-05 0.8278703888257345 0.5781920552253723
298      0.7962099015712738 0.8104977458715439 0.9330525696277618 0.9091396273314198 0.04753304410863801 0.025858968496322632 0.8871587855475289 0.9666622614967535 0.8277118504047394 0.9707892657753616 0.877938836812973 0.9808807611465454 0.9641388207674026 0.003871917724609375 0.0010069012641906738 0.0008581325556062669 0.08785434347268248 1.9417151388507362e-05 0.8888528857912336 0.49234962463378906
299      0.8104611443621772 0.8221333020499775 0.9588691294193268 0.9074091125945538 0.045053377747535706 0.03182172775268555 0.8978236998830523 0.9510828683794292 0.8415597677230835 0.9493852399424116 0.834638923406601 0.9478974757449967 0.9798839837312698 0.470566987991333 0.002434253692626953 0.004174673303949168 0.0828500530605527 0.00014497445286730962 0.9461617980684552 0.8526549935340881
300      0.7767156561215719 0.8112801710764568 0.9663534313440323 0.9111483348654462 0.06771104130893946 0.04385775327682495 0.971815307935079 0.9937600180809358 0.9541986584663391 0.9927890474004535 0.9541986584663391 0.9900742868582407 0.982713133096695 0.20515477657318115 0.9733258038759232 0.0007232547420448642 0.03194587436037639 3.347226549000134e-05 0.9606862664222717 0.9410571455955505
301      0.8145636270443598 0.8284890179832776 0.9595963507890701 0.9235801237324873 0.02839547937566589 0.05259883403778076 0.8091675688823065 0.9349159651098873 0.7535834908485413 0.9213398665462567 0.81740403175354 0.9018824324011803 0.946553647518158 0.9299729764461517 0.306418240070343 0.0029685454401006056 0.11220515652019784 7.497664214742162e-05 0.9266393979390463 0.723631739616394
302      0.7639285586774349 0.7796010952442884 0.9567469358444214 0.8944342375806208 0.05884690266666992 0.07457773387432098 0.9102584794163704 0.9671847780339808 0.8374173939228058 0.962481353342231 0.8625144064426422 0.9665772256751856 0.9561389088630676 0.004575192928314209 0.008507907390594482 0.0016282511023038107 0.04453484620324393 8.037792220074384e-05 0.8628519475460052 0.70236736536026
303      0.8626534023455211 0.8650555935289179 0.9719551503658295 0.9187490552351737 0.011509955832452512 0.003177538514137268 0.9246978461742401 0.9726517860668151 0.870052307844162 0.9698503487082846 0.9055160582065582 0.9639447293111256 0.9767212271690369 0.0016134977340698242 0.0017868280410766602 0.0012301925689513552 0.13016056900845088 2.512538447176617e-05 0.9299744197300502 0.71405029296875
304      0.7678665593266487 0.7859448976814747 0.9561439901590347 0.9011147699278333 0.04695584305695122 0.06829798221588135 0.8735465705394745 0.9390329925103629 0.8547642230987549 0.9418343039217962 0.7863347828388214 0.9698089671631654 0.9664242714643478 0.03209960460662842 0.023257911205291748 0.0009203885540215705 0.04781572381441908 3.8172283103802973e-05 0.8918568342924118 0.6697345972061157
305      0.7020150758326054 0.7241148247073095 0.9313986301422119 0.8908249969233055 0.036248475313186646 0.04710671305656433 0.9726473291714987 0.9904954473327949 0.9544916450977325 0.9888783374278383 0.9544916450977325 0.9864141841729482 0.9816855937242508 0.002721130847930908 0.0004393458366394043 0.0009503978387352403 0.01216350035056989 0.00011307496363411147 0.8554157614707947 0.7522404789924622
306      0.7751360200345516 0.8094126662860315 0.9627517461776733 0.8925312828363442 0.04660697778066003 0.07099287211894989 0.9537132903933525 0.9885457589801527 0.9198834896087646 0.9894291023198605 0.9198834896087646 0.9864502474665642 0.9787822514772415 0.03855264186859131 0.002829134464263916 0.0018668289232052276 0.040183225793076476 0.00011777451816054344 0.8317247033119202 0.6247937083244324
307      0.813219187160333 0.8780244203905265 0.9634612798690796 0.923500088176557 0.05769703728812081 0.059943825006484985 0.9215375781059265 0.9451366410680109 0.8628950119018555 0.9488094774221025 0.8523032665252686 0.9955892277260622 0.9885576814413071 0.015589714050292969 0.8971132412552834 0.0016427460086834442 0.03175390858513057 9.167933537883996e-05 0.9028374751408895 0.8314613699913025
308      0.7795444235205651 0.8198584916690985 0.9636002779006958 0.9130148173620304 0.047910151274307866 0.02352970838546753 0.9171878576278687 0.9358068119789706 0.7871966361999512 0.9883182613022976 0.9257653057575226 0.9597697466611863 0.9697349816560745 0.6576249599456787 0.06546902656555176 0.0032189218689483994 0.10023967967132251 0.00010472805055950495 0.9365327954292297 0.9084285497665405
309      0.8108142409473658 0.8274441432828705 0.9516886919736862 0.9180448215344165 0.02164382934570308 0.03684334456920624 0.8764966055750847 0.9156070940861973 0.7792448699474335 0.9011257170248228 0.7792448699474335 0.9975790716707706 0.9664829969406128 0.687686562538147 0.04324781894683838 0.0011249038919815965 0.08970178073697546 4.24903470975038e-05 0.9214380532503128 0.8455802798271179
310      0.7935971145828565 0.8119093291461468 0.9444240480661392 0.9208829116541892 0.0335344600266424 0.05934193730354309 0.8371908515691757 0.896804854995549 0.7428971230983734 0.8992752470682734 0.7428971230983734 0.9814099411169688 0.9546909928321838 0.06352657079696655 0.03259676694869995 0.004354567332906809 0.1118768048440084 0.00014311842667422503 0.9409135778745016 0.845084011554718
311      0.8413603276014328 0.8809000015258789 0.9735116362571716 0.9021132818170797 0.049049799442291264 0.04291820526123047 0.9595896899700165 0.971613550578855 0.9337656497955322 0.9712202011007065 0.8836900889873505 0.9940996944904328 0.9944850504398346 0.030589580535888672 0.01213139295578003 0.0009758799078017561 0.06396600704077997 3.782036045909918e-05 0.919320571422577 0.8652225136756897
312      0.8017568141222 0.8405598551034927 0.9622750580310822 0.8978025225492624 0.035586223006248474 0.09504541754722595 0.9407889321446419 0.9802390369152985 0.8035679161548615 0.9943758371346547 0.9731564521789551 0.9733878324429194 0.9639022052288055 0.31878161430358887 0.004683852195739746 0.0005348749635076073 0.017597129053985302 5.551894948468584e-05 0.6940033435821533 0.6597381830215454
313      0.8096352405846119 0.8281679743280013 0.9849498420953751 0.9043265154473802 0.0652685534386408 0.03902310132980347 0.955867625772953 0.9787231064246606 0.9376758933067322 0.9788655622633087 0.8443641662597656 0.974127358943224 0.9840266108512878 0.01528465747833252 0.10723817348480225 0.0013280217306826153 0.050538448500969224 5.642988233582031e-05 0.907818466424942 0.7666871547698975
314      0.6437332493563493 0.7211801527688901 0.9268143773078918 0.9015596046684736 0.055986332893371626 0.08584947884082794 0.8034398456414541 0.8768937210090902 0.7043732851743698 0.9238496683818478 0.6886261701583862 0.903586794400499 0.9626028537750244 0.007051348686218262 0.02707129716873169 0.0012144797536432455 0.0847376960061804 5.293857247887493e-05 0.8206664423147837 0.5839385390281677
315      0.8279704323836735 0.8413302163992609 0.962616428732872 0.9127673917975505 0.02085358787465974 0.04014170169830322 0.9072237866265433 0.9746040352010397 0.8571499884128571 0.9733806050883329 0.8500427901744843 0.9706154047023683 0.9630338102579117 0.5809776484966278 0.0019302964210510254 0.0025807165596597546 0.10508858456234303 7.546286126921418e-05 0.9035252928733826 0.7545193433761597
316      0.8026365295052529 0.8364961571991444 0.9629931300878525 0.9070408259396968 0.05818235463109511 0.03118222951889038 0.9498513996601105 0.9807831277734547 0.8933621346950531 0.9909770199180956 0.8933621346950531 0.9690198183059693 0.9859432727098465 0.05104184150695801 0.00028651952743530273 0.0007833555138167986 0.05255798656161645 2.635770780941591e-05 0.9360309958457946 0.8289607763290405
317      0.7589991564551989 0.7922417558729649 0.9347495436668396 0.9059334024786949 0.06143965323766076 0.09234753251075745 0.9248070418834686 0.9809074010215966 0.8567710518836975 0.9604752438453588 0.853308767080307 0.9545925141622623 0.9801503568887711 0.8106399029493332 0.1249508261680603 0.0012230934343652046 0.014401173050739863 9.227580648863456e-05 0.8871345321337382 0.7898668646812439
318      0.7891600504517555 0.809245303273201 0.9645132422447205 0.917971657589078 0.04980214436848962 0.07364104688167572 0.9741876795887947 0.9930968594440639 0.9499590694904327 0.9915149158938465 0.9499590694904327 0.981223676353693 0.9824275821447372 0.9045662805438042 0.053352415561676025 0.0016730193938917402 0.060949815005947726 5.910885814685411e-05 0.8798064440488815 0.6849980354309082
319      0.8294685532649358 0.8849187369147937 0.9785600155591965 0.9445919342180515 0.07038665851768178 0.05408960580825806 0.9064764281113943 0.9574599484584807 0.8915713429450989 0.9571887865944353 0.8427245020866394 0.9909954051176707 0.9812157899141312 0.0054776668548583984 0.760323777794838 0.0008057743076822857 0.05251021581154226 2.7948407486343016e-05 0.9339590271313986 0.8336259722709656
320      0.8097820609807969 0.8535611892739932 0.960751086473465 0.9165296431282441 0.05735251638624406 0.05370807647705078 0.9243071854114533 0.9755817131044111 0.8660231530666351 0.9760204729319444 0.8797450363636017 0.9887780845165253 0.9748009741306305 0.0410577654838562 0.00744396448135376 0.002995100240632058 0.09455932167966737 9.167933537883996e-05 0.921026086807251 0.7626127004623413
321      0.7416601901253065 0.7669031328211229 0.9509429186582565 0.8897980908844986 0.046320168868355105 0.1012999415397644 0.9818594257036845 0.9942609270485683 0.9720326066017151 0.9945058357113581 0.9720326066017151 0.9934516151746114 0.9870191067457199 0.04658222198486328 0.05004757642745972 0.0024290237720443653 0.026077715120056997 0.00026462169444181513 0.909024973710378 0.8848679065704346
322      0.8006477927168211 0.8532675566772621 0.9736654609441757 0.9192384211234299 0.06904558553582141 0.03892473876476288 0.9036966264247894 0.9567729341180604 0.8704661726951599 0.9559662797783419 0.8219704926013947 0.9958633755644163 0.9761643409729004 0.038940250873565674 0.8672536611557007 0.0021105930087795956 0.029280766181328025 0.00010069946266023607 0.948752224445343 0.9185991287231445
323      0.8198047379652659 0.8268658531208832 0.9606956988573074 0.9135955716333082 0.03563860204161662 0.01934570074081421 0.9309198359648386 0.9874894006883519 0.892739474773407 0.9739749728215266 0.827794998884201 0.9830155844489733 0.9572732746601105 0.9551447741687298 0.01819920539855957 0.0012658845333205345 0.03694618534213453 5.003512489819128e-05 0.7601091861724854 0.6340306997299194
324      0.8102470152080059 0.8158495668321848 0.9256864190101624 0.9011478974100422 0.050962043660027656 0.04885883629322052 0.881028838455677 0.9722084479880602 0.8321951925754547 0.9767390117489096 0.8513338267803192 0.9863390934964021 0.9614649564027786 0.03307682275772095 0.004945635795593262 0.0008935859990612208 0.022858546085097638 7.49764991409621e-05 0.5121384672820568 0.0939120501279831
325      0.8521411269903183 0.8492490624388058 0.9714027345180511 0.9097868941791423 0.03167735111145742 0.02461382746696472 0.9524173488219579 0.99210474721   0.9282296895980835 0.9703747749940455 0.8388304114341736 0.9704969887222562 0.984898030757904 0.1023523211479187 0.04137885570526123 0.002256897022348325 0.13241670513678816 5.4307693810061093e-05 0.9199344019095103 0.7084748148918152
326      0.7949245609343052 0.8148482721298933 0.9611697196960449 0.9146581756315012 0.03628857557972276 0.05778089165687561 0.916791245341301 0.9749975856072632 0.8787821829319 0.9744795232020329 0.8600459694862366 0.9882429745048285 0.9830617606639862 0.047818899154663086 0.23011243343353271 0.0016692403193475556 0.06309665568592296 7.685588961894422e-05 0.9002230912446976 0.7130123972892761
327      0.8279976338148117 0.8372035101056099 0.9534501433372498 0.9186159007958252 0.03668201747147937 0.04615013301372528 0.9737828493118286 0.9927635250374891 0.9401117265224457 0.9928671849961885 0.9401117265224457 0.9969348251819611 0.9910117536783218 0.005452513694763184 0.002184271812438965 0.0017935491659922672 0.07424426630225156 5.151943881912749e-05 0.8263267457485199 0.3224644958972931
328      0.7638965398073196 0.7873531108101208 0.9531965851783752 0.9007118132488787 0.08432805131782184 0.048782721161842346 0.8540655300021172 0.949824145637848 0.8330476582050323 0.9171889439580667 0.7354593276977539 0.9160199165344238 0.952215164899826 0.09998196363449097 0.7666988223791122 0.004034954943978341 0.058026462803917454 0.0001260051264923725 0.9400773793458939 0.8887299299240112
329      0.8191983103752136 0.8586601962645848 0.9718141853809357 0.9159460469432499 0.03424434700319845 0.03741252422332764 0.9735580583413442 0.9930207936463189 0.933694452047348 0.9953339706578959 0.933694452047348 0.9930737912654877 0.991497814655304 0.005139768123626709 0.005627632141113281 0.0014134818969945675 0.04572593285312785 7.546286126921418e-05 0.8172549406687418 0.7496792078018188
330      0.7741887450218201 0.7873972333967686 0.9537865668535233 0.9053344880459738 0.05859260633587837 0.061381757259368896 0.8900834918022156 0.9550783315857894 0.8227082192897797 0.9803674271177591 0.8912545442581177 0.9992318756878376 0.9686448872089386 0.023453831672668457 0.3806852698326111 0.0012886932768574578 0.035184853160090776 4.657243992059634e-05 0.8756771922111511 0.6761928200721741
331      0.8170215971767902 0.8462092075496912 0.9630546569824219 0.9064141463340641 0.04109644095102949 0.019629105925559998 0.8592255879193544 0.9002715330570257 0.6920405477285385 0.9225801599323837 0.7997069358825684 0.978046870790422 0.9853355884552002 0.05778712034225464 0.003953516483306885 0.002391106527888802 0.0845727373224818 6.648348571082206e-05 0.9050608575344086 0.5700625777244568
332      0.7134334879616896 0.7583704261730114 0.9501574337482452 0.8884485650130294 0.06766700950162163 0.06316018104553223 0.8957699537277222 0.9520886506114223 0.7871858477592468 0.9345315457132415 0.7845901250839233 0.9577313164869945 0.9441053420305252 0.029423654079437256 0.7178997695446014 0.0007426855480058715 0.013000825245858869 4.90089467184478e-05 0.8188381791114807 0.6818678379058838
333      0.7425752095878124 0.7655394952744246 0.9543857723474503 0.893911397315207 0.027685336555753448 0.05553898215293884 0.8903373777866364 0.9706304380117263 0.871794193983078 0.9694896933624966 0.871794193983078 0.9965930785983801 0.9366806894540787 0.0310744047164917 0.02480292320251465 0.0010550571937990977 0.04317618077740078 3.998468068203151e-05 0.9021626710891724 0.7117475867271423
334      0.8040970141688982 0.839560134957234 0.9589880406856537 0.921912568653452 0.07380446195602419 0.06825850903987885 0.9458158512910207 0.9891505918004668 0.8903962671756744 0.9838499799759024 0.8903962671756744 0.9524333675702413 0.9601571410894394 0.04396897554397583 0.5313047766685486 0.002231927295178063 0.02958715194858273 0.0001047278508067914 0.9629326065381368 0.9501408338546753
335      0.8093735203146935 0.8569254912436008 0.9698760807514191 0.9162071387355144 0.04210802732091956 0.04156595468521118 0.9576314836740494 0.988996852045263 0.9325816631317139 0.9902132274183089 0.9325816631317139 0.9655371780196825 0.985491082072258 0.18196189403533936 0.08943313360214233 0.0005667782313278909 0.06374324780327842 2.1333440959203922e-05 0.9134576767683029 0.7221124768257141
336      0.7622408479452133 0.7969979797800382 0.9197371602058411 0.8942522231340408 0.021490146075525574 0.024577289819717407 0.8529427111148834 0.9486353495131086 0.8124967515468597 0.9519105119842877 0.8124967515468597 0.9959586868683497 0.9546401500701904 0.44973528385162354 0.07044351100921631 0.0007582242714442354 0.07141865584256807 2.294491866578363e-05 0.8924748301506042 0.7126599550247192
337      0.8372633308172226 0.8737173974514008 0.9706201255321503 0.9084019103220531 0.04609199306544132 0.0645759105682373 0.9418025374412536 0.9904095286863326 0.8696346580982208 0.9894522318938543 0.9407648742198944 0.9636146910488605 0.9874955862760544 0.008253931999206543 0.002100706100463867 0.002748578855513263 0.053870968770683585 0.00026462245153163885 0.9113339304924011 0.8396847248077393
338      0.773136243224144 0.8186703249812126 0.9627930074930191 0.9195242880377918 0.0707606474558512 0.08715008199214935 0.9139759540557861 0.9697340055668495 0.8892738819122314 0.9703674043513288 0.897595226764679 0.9716017494599024 0.9675616770982742 0.44784706830978394 0.6765202879905701 0.0009617787974384762 0.03184785610217583 5.192573914896214e-05 0.9274593989054362 0.8790881633758545
339      0.788430335621039 0.821273581435283 0.9448160082101822 0.8924022698196872 0.02830265513781849 0.05935606360435486 0.9157786269982656 0.9694621185556986 0.9022587537765503 0.9672571320632386 0.9022587537765503 0.9919136638442676 0.9743628352880478 0.002738356590270996 0.007779538631439209 0.0014467823776092208 0.115145374809904 4.048286933028285e-05 0.909287840127945 0.707511842250824
340      0.7703786119818687 0.7812766633927822 0.9710371941328049 0.9054521310885074 0.0394332736730576 0.06516359746456146 0.8864258229732513 0.9642229596093124 0.8038123250007629 0.9762824302546533 0.8690480291843414 0.9864133099714915 0.9592663645744324 0.0011882781982421875 0.0005851984024047852 0.003656307377991832 0.12504828837268908 9.167916051455172e-05 0.8952333569526673 0.7695116996765137
341      0.8248936366289854 0.8609113460406661 0.9815541505813599 0.9315003044321202 0.03491821203913004 0.04553423821926117 0.9546228870749474 0.9775838951117608 0.940110445022583 0.9768535092469257 0.89203280210495 0.9896701832434961 0.9878333359956741 0.16894662380218506 0.047727108001708984 0.0009655883875435334 0.06940048231987621 2.592460621998942e-05 0.8776616156101227 0.5895588994026184
342      0.7922573834657669 0.8329015374183655 0.9640638828277588 0.91439116781003 0.04368396004041031 0.04388314485549927 0.946248784661293 0.9834800340164254 0.909803181886673 0.9889612273087502 0.9341697990894318 0.9621634036302567 0.9704173505306244 0.10576444864273071 0.0025252699851989746 0.0008006035139238907 0.049278918154074626 2.789201197080613e-05 0.96205635368824 0.9586077928543091
343      0.7876814138144255 0.8259345556919773 0.9764217436313629 0.9106978929855607 0.051934790152769805 0.04155346751213074 0.9357753396034241 0.9754574015852124 0.9037424921989441 0.9741308316956887 0.9037424921989441 0.9904253855347633 0.9893600642681122 0.03095722198486328 0.0929526686668396 0.002073369240659654 0.04113624160796335 0.00012721558634945894 0.8874615579843521 0.6355239152908325
344      0.8623212233185769 0.8957878229518732 0.9553850889205933 0.9152109755506349 0.016461417078971863 0.034652531147003174 0.9725805699825287 0.995880598619511 0.9081262946128845 0.9982237483258896 0.9769923388957977 0.9648919839411974 0.9931004792451859 0.010731637477874756 0.002399742603302002 0.0011981986138631343 0.08361221025435696 0.00014453724904852407 0.9599273204803467 0.9285489916801453
345      0.8296989016234875 0.875310754403472 0.9577639698982239 0.9097363996836875 0.025905225546129285 0.020928725600242615 0.9421008601784706 0.9820828806247519 0.890320897102356 0.9898723864783285 0.9145901501178741 0.9948575273156166 0.9853525608778 0.3144993185997009 0.16884416341781616 0.0005382898196513083 0.10618655658099053 2.1333440959203922e-05 0.9080534726381302 0.7221124768257141
346      0.8439797647297382 0.8731023404747248 0.9682648330926895 0.930398677211644 0.05033469200134277 0.04849956929683685 0.921967605749766 0.9861963332033099 0.8291061818599701 0.9898774162707653 0.9273641109466553 0.9650888461619616 0.9824342429637909 0.007500708103179932 0.1354001760482788 0.00214751467052429 0.06830838624907766 9.692682357897038e-05 0.9469185570875803 0.8602514863014221
347      0.7674797885119915 0.8181135710328817 0.9568615108728409 0.8959201502990215 0.052537290255228686 0.030492231249809265 0.9757745489478111 0.9913682784882596 0.956437349319458 0.990699963794647 0.956437349319458 0.9964319169521332 0.9923809617757797 0.09872722625732422 0.027405261993408203 0.0011466489798532225 0.03931336286471258 4.966109090086315e-05 0.9062260091304779 0.7340381145477295
348      0.7867405071854592 0.828339809179306 0.955542117357254 0.9100834891320236 0.04151431818803153 0.07849013805389404 0.8792768836021423 0.9363933669590505 0.7934175133705139 0.9759388005764915 0.8474527895450592 0.9764560971409082 0.9281028062105179 0.779113844037056 0.018545091152191162 0.0026564028557683477 0.04919172374269689 0.0001177746304791301 0.9100839257240295 0.8604065775871277
349      0.7890546570221583 0.7922122006615002 0.9685404151678085 0.9135520093771349 0.06926970907620023 0.03358864784240723 0.9091677367687225 0.9508201700845977 0.8733781278133392 0.9527643194839777 0.8733781278133392 0.9886053937176863 0.9753065258264542 0.020115971565246582 0.5903188586235046 0.003503666627772037 0.03761771811107384 0.00024350605072314603 0.9138021469116211 0.8194950819015503
350      0.7332892889777819 0.815293559183677 0.9629282504320145 0.9050673791071744 0.01355914473533626 0.03584529459476471 0.871933196981748 0.9343171885687376 0.741472601890564 0.9652512850015924 0.8477243483066559 0.9964102155839404 0.957214742898941 0.9091212004423141 0.027947723865509033 0.004361904421401035 0.13464445319728321 9.692682357897038e-05 0.9759014745553335 0.9358691573143005
351      0.776319483295083 0.7905919114127755 0.9533465504646301 0.9153262020181153 0.036570490099662956 0.05302534997463226 0.9200805202126503 0.9787836210370671 0.8639830350875854 0.9849341623826477 0.8639830350875854 0.9843155071139336 0.9689252376556396 0.00400930643081665 0.0054740309715271 0.003293836592691866 0.0621633237936835 0.00011777474279782386 0.9479880034923553 0.945501446723938
352      0.7333947606384754 0.7783836219459772 0.9510040283203125 0.905291997299001 0.08869172135988868 0.16857904195785522 0.9610481262207031 0.9883907408910062 0.9220961928367615 0.9810157976889577 0.8548553586006165 0.9648417097826799 0.9590891301631927 0.907342366874218 0.9086890146136284 0.0009705025732590019 0.009248130335787681 9.560255500521618e-05 0.7696283459663391 0.5879635810852051
353      0.7913099974393845 0.8019295173386733 0.9278339296579361 0.8970106361394233 0.04032349429632487 0.041111841797828674 0.9544479080608913 0.9784328640501716 0.9136857092380524 0.9707567807556288 0.8618907630443573 0.98930191497008 0.9936482161283493 0.0025337934494018555 0.0022124052047729492 0.0019811437042292893 0.0607855684189612 9.560264617896095e-05 0.857379138469696 0.5879660248756409
354      0.7723815419844219 0.7852851663317 0.956109344959259 0.9127077723303473 0.0025483489036559615 0.012081697583198547 0.8599668826375689 0.9284115953974585 0.8103019893169403 0.92189552096377 0.8103019893169403 0.9657475867441723 0.974838450551033 0.005932450294494629 0.003945827484130859 0.0013020557095254895 0.1486493291950358 3.154851279978774e-05 0.9555285573005676 0.9146216511726379
355      0.8330913782119751 0.8304165452718735 0.9380288422107697 0.9056076979772612 0.04009446730980504 0.03488816320896149 0.969257541000843 0.9948910707230461 0.9340564608573914 0.9900417812078466 0.9340564608573914 0.9660993441939354 0.977578192949295 0.2611628770828247 0.5970113277435303 0.0011181209256637718 0.06242451116300271 4.962170258764184e-05 0.906520426273346 0.7243795394897461
356      0.7689869493246079 0.7927313402295113 0.9574030488729477 0.8955527789890766 0.04083641937800819 0.06593228876590729 0.8636292159557343 0.9245193772073543 0.7761776149272919 0.9540785201004427 0.7761776149272919 0.9829634790619215 0.9753842055797577 0.06049919128417969 0.0018814802169799805 0.0016715590053932978 0.053985078532716765 9.560264617896095e-05 0.8438520073890686 0.5879660248756409
357      0.7786830961704254 0.7927351325750351 0.9494839161634445 0.9070610066629806 0.035631570033729076 0.04862712323665619 0.8455280870199203 0.9549200295241356 0.7497194558382034 0.9441161131551157 0.7711872756481171 0.9746301904320717 0.9507981091737747 0.10701894760131836 0.019087374210357666 0.0040991546574427615 0.06457730508846539 0.00011777474279782386 0.9528115272521973 0.9352661371231079
358      0.8262038677930832 0.8476368809739749 0.9658277928829193 0.9092221067956656 0.04135039635002613 0.02136482298374176 0.9408172965049744 0.9804042734117573 0.8768875598907471 0.9760128621738104 0.8484757840633392 0.9727845400571823 0.961605429649353 0.007842421531677246 0.00813901424407959 0.0034667823480127734 0.06453185543397277 0.00011709594256756061 0.7981214821338654 0.6852208375930786
359      0.7654249131679535 0.8055098906159401 0.9488537013530731 0.9127972544285289 0.04281692530797876 0.07638335227966309 0.8895454347133637 0.936287536211041 0.794684499502182 0.930907179732886 0.8422676026821136 0.9777464769780636 0.9663820415735245 0.1242566704750061 0.0012323856353759766 0.0021502329233728927 0.056011295119723324 7.685596291446718e-05 0.8746745944023132 0.7130129337310791
360      0.769905461370945 0.8166732631623745 0.9505148530006409 0.9033091562312274 0.05939636429150896 0.029568523168563843 0.9692675054073334 0.9696241787887887 0.9212530851364136 0.9693156724656804 0.9212530851364136 0.992732709646225 0.9975964426994324 0.06748807430267334 0.06020873785018921 0.0015786578240366072 0.039860347463162575 7.576630683985357e-05 0.8394032001495362 0.45223182439804077
361      0.7972559904058775 0.8184304634730022 0.9740592241287231 0.9168215706392571 0.04036968946456909 0.06604370474815369 0.8843498279651006 0.9635053419837867 0.7929216027259827 0.9185128262127265 0.7180876135826111 0.9553616605699062 0.94383405148983 0.17685717344284058 0.024248480796813965 0.0018144559872449088 0.04942479787336646 5.7742411294540984e-05 0.9629142085711161 0.9289330244064331
